Population	GeneID	Chr	Start	End	Biotype	LR.gene.max
Anatolia_EF	TRIM71	3	32859510	32939318	protein_coding	4.059985
Anatolia_EF	TRMT10C	3	101280706	101285290	protein_coding	2.517107
Anatolia_EF	TRNT1	3	3168600	3192563	protein_coding	8.77652
Anatolia_EF	TRPC1	3	142442916	142526730	protein_coding	3.407778
Anatolia_EF	TSC22D2	3	150126122	150184218	protein_coding	1.405057
Anatolia_EF	TSEN2	3	12525931	12581122	protein_coding	5.73016
Anatolia_EF	TTC14	3	180319918	180335616	protein_coding	0.702433
Anatolia_EF	TTC21A	3	39149152	39180394	protein_coding	3.391376
Anatolia_EF	TTLL3	3	9849770	9896822	protein_coding	11.657556
Anatolia_EF	TUSC2	3	50357458	50365682	protein_coding	8.775011
Anatolia_EF	TWF2	3	52262626	52273276	protein_coding	0.696562
Anatolia_EF	TXNRD3	3	126290622	126373998	protein_coding	2.966734
Anatolia_EF	TXNRD3NB	3	126290625	126327398	protein_coding	2.966734
Anatolia_EF	U2SURP	3	142683339	142779567	protein_coding	1.662546
Anatolia_EF	UBA3	3	69103881	69129559	protein_coding	3.675327
Anatolia_EF	UBA5	3	132373290	132396941	protein_coding	5.867787
Anatolia_EF	UBA7	3	49842640	49851379	protein_coding	2.335294
Anatolia_EF	UBE2E1	3	23847394	23932807	protein_coding	3.288935
Anatolia_EF	UBE2E2	3	23244511	23633284	protein_coding	2.497407
Anatolia_EF	UBP1	3	33429828	33482863	protein_coding	14.551697
Anatolia_EF	UBXN7	3	196074533	196159345	protein_coding	2.686439
Anatolia_EF	UCN2	3	48599160	48601206	protein_coding	10.484375
Anatolia_EF	ULK4	3	41288090	42003922	protein_coding	8.90963
Anatolia_EF	UMPS	3	124449213	124464040	protein_coding	11.343975
Anatolia_EF	UPK1B	3	118892364	118924000	protein_coding	4.350054
Anatolia_EF	UQCRC1	3	48636435	48648409	protein_coding	12.976124
Anatolia_EF	UROC1	3	126200124	126236616	protein_coding	1.856104
Anatolia_EF	USP13	3	179370543	179507189	protein_coding	5.092613
Anatolia_EF	USP19	3	49145479	49158371	protein_coding	2.231893
Anatolia_EF	USP4	3	49315264	49378145	protein_coding	1.105845
Anatolia_EF	UTS2B	3	190984957	191048325	protein_coding	2.552415
Anatolia_EF	VEPH1	3	156977531	157251408	protein_coding	4.773133
Anatolia_EF	VGLL3	3	86987119	87040269	protein_coding	0.458065
Anatolia_EF	VGLL4	3	11597544	11762220	protein_coding	6.078842
Anatolia_EF	VHL	3	10182692	10193904	protein_coding	5.682575
Anatolia_EF	VILL	3	38029550	38048679	protein_coding	1.705741
Anatolia_EF	VIPR1	3	42530791	42579059	protein_coding	2.284416
Anatolia_EF	VPS8	3	184529931	184770402	protein_coding	2.352161
Anatolia_EF	VWA5B2	3	183948217	183960117	protein_coding	1.704137
Anatolia_EF	WDR48	3	39093489	39138155	protein_coding	3.391376
Anatolia_EF	WDR49	3	167196472	167371771	protein_coding	3.056826
Anatolia_EF	WDR53	3	196281056	196295545	protein_coding	2.244775
Anatolia_EF	WDR5B	3	122130715	122134882	protein_coding	1.141346
Anatolia_EF	WDR6	3	49044495	49053386	protein_coding	0.640879
Anatolia_EF	WDR82	3	52288437	52322036	protein_coding	0.696562
Anatolia_EF	WNT5A	3	55499743	55523973	protein_coding	2.090515
Anatolia_EF	WNT7A	3	13857755	13921618	protein_coding	2.275949
Anatolia_EF	WWTR1	3	149235022	149454501	protein_coding	3.649025
Anatolia_EF	XCR1	3	46058516	46069234	protein_coding	2.10603
Anatolia_EF	XIRP1	3	39224701	39234087	protein_coding	3.125529
Anatolia_EF	XPC	3	14186647	14220283	protein_coding	4.92727
Anatolia_EF	XRN1	3	142025449	142166904	protein_coding	1.619487
Anatolia_EF	XXYLT1	3	194789008	194991896	protein_coding	5.647138
Anatolia_EF	XYLB	3	38388251	38462839	protein_coding	2.885929
Anatolia_EF	YEATS2	3	183415606	183530413	protein_coding	2.807168
Anatolia_EF	ZBBX	3	166958075	167099134	protein_coding	1.401333
Anatolia_EF	ZBED2	3	111311747	111314290	protein_coding	3.997538
Anatolia_EF	ZBTB11	3	101367733	101396339	protein_coding	2.517107
Anatolia_EF	ZBTB20	3	114056941	114866118	protein_coding	5.541308
Anatolia_EF	ZBTB38	3	141043055	141168634	protein_coding	4.822912
Anatolia_EF	ZBTB47	3	42695176	42709072	protein_coding	0.533938
Anatolia_EF	ZCWPW2	3	28390637	28579613	protein_coding	3.444531
Anatolia_EF	ZDHHC19	3	195924320	195938308	protein_coding	2.47233
Anatolia_EF	ZDHHC23	3	113666748	113684248	protein_coding	2.452872
Anatolia_EF	ZDHHC3	3	44956749	45017677	protein_coding	6.173766
Anatolia_EF	ZIC1	3	147111209	147228080	protein_coding	2.247758
Anatolia_EF	ZIC4	3	147103833	147124647	protein_coding	1.578487
Anatolia_EF	ZKSCAN7	3	44596685	44624975	protein_coding	2.9252
Anatolia_EF	ZMAT3	3	178735011	178790067	protein_coding	3.88047
Anatolia_EF	ZMYND10	3	50378541	50384283	protein_coding	8.775011
Anatolia_EF	ZNF148	3	124944405	125094198	protein_coding	3.526728
Anatolia_EF	ZNF197	3	44626380	44689963	protein_coding	2.224758
Anatolia_EF	ZNF35	3	44690219	44702283	protein_coding	2.224758
Anatolia_EF	ZNF385D	3	21459915	22414812	protein_coding	4.802564
Anatolia_EF	ZNF445	3	44481262	44519162	protein_coding	2.9252
Anatolia_EF	ZNF501	3	44771088	44778575	protein_coding	1.940868
Anatolia_EF	ZNF502	3	44754135	44765323	protein_coding	1.940868
Anatolia_EF	ZNF589	3	48282590	48340743	protein_coding	2.75016
Anatolia_EF	ZNF619	3	40518604	40531727	protein_coding	0.914181
Anatolia_EF	ZNF620	3	40547483	40560227	protein_coding	0.494136
Anatolia_EF	ZNF621	3	40566369	40616176	protein_coding	0.494136
Anatolia_EF	ZNF639	3	179040779	179053323	protein_coding	1.007903
Anatolia_EF	ZNF654	3	88188254	88193815	protein_coding	1.01888
Anatolia_EF	ZNF660	3	44619715	44641186	protein_coding	2.224758
Anatolia_EF	ZNF662	3	42947223	42960825	protein_coding	1.513721
Anatolia_EF	ZNF717	3	75758794	75834734	protein_coding	2.052468
Anatolia_EF	ZNF80	3	113953483	113956425	protein_coding	1.512053
Anatolia_EF	ZNF852	3	44540462	44552128	protein_coding	2.9252
Anatolia_EF	ZNF860	3	32023263	32033120	protein_coding	3.504784
Anatolia_EF	ZPLD1	3	101818088	102198685	protein_coding	2.721925
Anatolia_EF	ZXDC	3	126156444	126194762	protein_coding	7.231455
EHG	A4GNT	3	137842560	137851229	protein_coding	1.542135
EHG	AADAC	3	151531825	151546276	protein_coding	0.538005
EHG	AADACL2	3	151451704	151479127	protein_coding	1.259529
EHG	ABCC5	3	183637722	183735803	protein_coding	2.653983
EHG	ABCF3	3	183903811	183911800	protein_coding	1.301277
EHG	ABHD10	3	111697857	111712210	protein_coding	1.973766
EHG	ABHD14A	3	52005442	52015212	protein_coding	2.466072
EHG	ABHD14B	3	52002526	52017425	protein_coding	2.466072
EHG	ABHD5	3	43731605	43775863	protein_coding	1.30684
EHG	ABHD6	3	58223233	58281420	protein_coding	2.931608
EHG	ABI3BP	3	100468000	100712359	protein_coding	2.89535
EHG	ABTB1	3	127391778	127399768	protein_coding	4.428759
EHG	ACAA1	3	38144620	38178733	protein_coding	0.178782
EHG	ACAD11	3	132276982	132379567	protein_coding	3.723235
EHG	ACAD9	3	128598439	128634910	protein_coding	7.821121
EHG	ACAP2	3	194995465	195163807	protein_coding	2.438653
EHG	ACKR2	3	42846244	42929466	protein_coding	2.257215
EHG	ACKR4	3	132316081	132337811	protein_coding	3.723235
EHG	ACOX2	3	58490863	58523046	protein_coding	2.237698
EHG	ACPP	3	132036211	132087142	protein_coding	0.666878
EHG	ACTL6A	3	179280668	179306196	protein_coding	0.507962
EHG	ACTR8	3	53901093	53916229	protein_coding	3.340916
EHG	ACTRT3	3	169484709	169487683	protein_coding	2.222458
EHG	ACVR2B	3	38495342	38534633	protein_coding	3.253117
EHG	ACY1	3	52009066	52023213	protein_coding	2.466072
EHG	ADAMTS9	3	64501333	64673676	protein_coding	5.012541
EHG	ADCY5	3	123001143	123168605	protein_coding	1.168276
EHG	ADIPOQ	3	186560463	186576252	protein_coding	3.881619
EHG	ADPRH	3	119298115	119308792	protein_coding	2.510907
EHG	AGTR1	3	148415571	148460795	protein_coding	2.992254
EHG	AHSG	3	186330712	186339107	protein_coding	1.222332
EHG	ALAS1	3	52232102	52248343	protein_coding	1.182432
EHG	ALCAM	3	105085753	105295744	protein_coding	1.432287
EHG	ALDH1L1	3	125822412	125916837	protein_coding	1.985375
EHG	ALG1L	3	125648118	125655882	protein_coding	3.26926
EHG	ALG3	3	183960089	183967336	protein_coding	1.791193
EHG	ALS2CL	3	46710487	46735194	protein_coding	6.851834
EHG	AMIGO3	3	49754267	49761349	protein_coding	2.489094
EHG	AMOTL2	3	134074716	134094321	protein_coding	1.148959
EHG	AMT	3	49454211	49460186	protein_coding	8.881111
EHG	ANAPC13	3	134196548	134205558	protein_coding	2.095734
EHG	ANKRD28	3	15708743	15901278	protein_coding	1.431514
EHG	ANKUB1	3	149478892	149686172	protein_coding	2.448668
EHG	ANO10	3	43396351	43733086	protein_coding	6.242776
EHG	AP2M1	3	183892477	183901879	protein_coding	1.860973
EHG	APEH	3	49711435	49721396	protein_coding	3.966605
EHG	APOD	3	195295573	195311076	protein_coding	2.042477
EHG	APPL1	3	57261765	57307496	protein_coding	1.072964
EHG	ARF4	3	57557090	57583947	protein_coding	3.028636
EHG	ARGFX	3	121289551	121305481	protein_coding	1.924619
EHG	ARHGAP31	3	119013220	119139561	protein_coding	3.359673
EHG	ARHGEF26	3	153838792	153975616	protein_coding	12.999518
EHG	ARHGEF3	3	56761446	57113357	protein_coding	3.9645
EHG	ARIH2	3	48956254	49023815	protein_coding	13.256042
EHG	ARIH2OS	3	48955221	48956818	protein_coding	11.215606
EHG	ARL13B	3	93698983	93774512	protein_coding	0.9013
EHG	ARL14	3	160394948	160396233	protein_coding	0.665825
EHG	ARL6	3	97483365	97519953	protein_coding	0.628482
EHG	ARL6IP5	3	69134095	69155217	protein_coding	1.489023
EHG	ARL8B	3	5163905	5222596	protein_coding	1.515018
EHG	ARMC8	3	137906109	138017231	protein_coding	1.50455
EHG	ARPC4	3	9834179	9849410	protein_coding	2.274217
EHG	ARPC4-TTLL3	3	9834766	9877085	protein_coding	4.792333
EHG	ARPP21	3	35680437	35835988	protein_coding	1.509232
EHG	ASB14	3	57302375	57326710	protein_coding	1.072964
EHG	ASTE1	3	130732719	130746493	protein_coding	2.431935
EHG	ATG3	3	112251356	112280893	protein_coding	0.497512
EHG	ATG7	3	11313995	11599139	protein_coding	2.253028
EHG	ATP11B	3	182511288	182639423	protein_coding	16.469148
EHG	ATP13A3	3	194123401	194219093	protein_coding	2.529688
EHG	ATP13A4	3	193119866	193310900	protein_coding	3.280364
EHG	ATP13A5	3	192992579	193096632	protein_coding	3.280364
EHG	ATP1B3	3	141594966	141645356	protein_coding	1.046823
EHG	ATP2B2	3	10365707	10749716	protein_coding	6.279406
EHG	ATP2C1	3	130569439	130735556	protein_coding	2.431935
EHG	ATP6V1A	3	113465866	113530903	protein_coding	0.332139
EHG	ATR	3	142168077	142297668	protein_coding	0.903115
EHG	ATRIP	3	48488114	48507115	protein_coding	0.389634
EHG	ATXN7	3	63850233	63989138	protein_coding	1.662847
EHG	AZI2	3	28356494	28390618	protein_coding	0.097177
EHG	B3GALNT1	3	160801671	160823172	protein_coding	4.632801
EHG	B3GNT5	3	182971032	183016292	protein_coding	7.393101
EHG	B4GALT4	3	118930579	118959950	protein_coding	2.280049
EHG	BAP1	3	52435029	52444366	protein_coding	4.343244
EHG	BBX	3	107241783	107530171	protein_coding	1.358529
EHG	BCHE	3	165490692	165555260	protein_coding	1.338844
EHG	BCL6	3	187439165	187463515	protein_coding	0.350302
EHG	BDH1	3	197236654	197300194	protein_coding	2.643175
EHG	BFSP2	3	133118839	133194066	protein_coding	2.244569
EHG	BHLHE40	3	5020801	5027008	protein_coding	3.383166
EHG	BOC	3	112929850	113006303	protein_coding	2.592405
EHG	BPESC1	3	138823027	138844009	lincRNA	0.943989
EHG	BRK1	3	10157276	10168874	protein_coding	1.901066
EHG	BRPF1	3	9773413	9789702	protein_coding	2.513272
EHG	BSN	3	49591922	49708978	protein_coding	7.077373
EHG	BTD	3	15642848	15687329	protein_coding	7.448553
EHG	BTLA	3	112182815	112218408	protein_coding	2.88013
EHG	C3orf14	3	62304648	62321888	protein_coding	2.29106
EHG	C3orf18	3	50595462	50608458	protein_coding	0.339803
EHG	C3orf20	3	14716606	14814541	protein_coding	3.695941
EHG	C3orf22	3	126245842	126277808	protein_coding	0.972963
EHG	C3orf30	3	118864997	118878889	protein_coding	1.310268
EHG	C3orf33	3	155480401	155524140	protein_coding	8.001871
EHG	C3orf35	3	37427760	37476988	protein_coding	1.874895
EHG	C3orf36	3	133646992	133648656	protein_coding	3.301427
EHG	C3orf38	3	88198893	88217879	protein_coding	0.418227
EHG	C3orf52	3	111805182	111849851	protein_coding	5.440398
EHG	C3orf56	3	126911974	126917025	protein_coding	1.396649
EHG	C3orf58	3	143690640	143767561	protein_coding	1.304479
EHG	C3orf62	3	49306035	49315342	protein_coding	12.524799
EHG	C3orf67	3	58703092	59035810	protein_coding	2.047346
EHG	C3orf70	3	184795838	184870802	protein_coding	2.146868
EHG	C3orf79	3	153202284	153220486	protein_coding	1.602362
EHG	C3orf80	3	159943423	159945999	protein_coding	2.608182
EHG	C3orf84	3	49215065	49229291	protein_coding	14.375543
EHG	CACNA1D	3	53528683	53847760	protein_coding	6.872179
EHG	CACNA2D2	3	50400233	50541675	protein_coding	1.022695
EHG	CACNA2D3	3	54156574	55108584	protein_coding	3.052868
EHG	CADM2	3	85008132	86123579	protein_coding	4.061391
EHG	CADPS	3	62384022	62861054	protein_coding	3.97737
EHG	CAMK1	3	9799026	9811676	protein_coding	1.829209
EHG	CAMK2N2	3	183977001	183979251	protein_coding	1.791193
EHG	CAMKV	3	49895421	49907655	protein_coding	2.724074
EHG	CAMP	3	48264837	48266981	protein_coding	6.338385
EHG	CAND2	3	12837971	12913415	protein_coding	1.388735
EHG	CAPN7	3	15247659	15294425	protein_coding	5.610478
EHG	CASR	3	121902530	122005342	protein_coding	3.981159
EHG	CAV3	3	8775486	8883492	protein_coding	3.216571
EHG	CBLB	3	105374305	105588396	protein_coding	2.802061
EHG	CCDC12	3	46963216	47023500	protein_coding	4.12597
EHG	CCDC13	3	42734155	42814745	protein_coding	1.365511
EHG	CCDC14	3	123616152	123680564	protein_coding	2.966073
EHG	CCDC174	3	14693271	14714166	protein_coding	1.655405
EHG	CCDC36	3	49235861	49295537	protein_coding	14.275704
EHG	CCDC39	3	180320646	180588793	protein_coding	3.503111
EHG	CCDC50	3	191046866	191116459	protein_coding	0.289982
EHG	CCDC51	3	48473574	48481866	protein_coding	0.171585
EHG	CCDC54	3	107096188	107097481	protein_coding	2.009761
EHG	CCDC58	3	122078438	122102078	protein_coding	1.046564
EHG	CCDC66	3	56591189	56655846	protein_coding	0
EHG	CCDC71	3	49199968	49203754	protein_coding	14.379634
EHG	CCDC80	3	112323407	112368377	protein_coding	1.063416
EHG	CCK	3	42299317	42307699	protein_coding	2.917806
EHG	CCNL1	3	156864297	156878549	protein_coding	3.171843
EHG	CCR1	3	46243200	46249887	protein_coding	1.777377
EHG	CCR2	3	46395225	46402419	protein_coding	0.350266
EHG	CCR3	3	46205096	46308197	protein_coding	2.350075
EHG	CCR4	3	32993066	32997841	protein_coding	1.13973
EHG	CCR5	3	46411633	46417697	protein_coding	0.408469
EHG	CCR8	3	39371197	39375171	protein_coding	0
EHG	CCR9	3	45927996	45944667	protein_coding	1.985909
EHG	CCRL2	3	46448654	46454488	protein_coding	2.790516
EHG	CD200	3	112051194	112081659	protein_coding	1.416027
EHG	CD200R1	3	112640056	112693969	protein_coding	2.832999
EHG	CD200R1L	3	112534556	112565703	protein_coding	2.832999
EHG	CD47	3	107762145	107809872	protein_coding	1.797466
EHG	CD80	3	119243140	119278449	protein_coding	2.510907
EHG	CD86	3	121774213	121839983	protein_coding	3.59736
EHG	CD96	3	111011566	111384597	protein_coding	2.140287
EHG	CDC25A	3	48198636	48229892	protein_coding	6.338385
EHG	CDCP1	3	45123770	45187914	protein_coding	1.450412
EHG	CDHR4	3	49828165	49837268	protein_coding	2.724074
EHG	CDV3	3	133292574	133309105	protein_coding	1.067028
EHG	CELSR3	3	48673902	48700348	protein_coding	4.996043
EHG	CEP19	3	196433148	196439164	protein_coding	1.485487
EHG	CEP63	3	134204585	134293859	protein_coding	5.349501
EHG	CEP70	3	138213186	138313380	protein_coding	1.905684
EHG	CEP97	3	101442769	101489406	protein_coding	1.901567
EHG	CGGBP1	3	88101094	88199035	protein_coding	0.737372
EHG	CHCHD4	3	14153580	14166370	protein_coding	0.900214
EHG	CHCHD6	3	126423063	126679249	protein_coding	3.406417
EHG	CHDH	3	53846362	53880417	protein_coding	6.872179
EHG	CHL1	3	238279	451090	protein_coding	1.93776
EHG	CHMP2B	3	87276421	87304698	protein_coding	0.680204
EHG	CHRD	3	184097861	184108524	protein_coding	5.009852
EHG	CHST13	3	126243126	126262134	protein_coding	0.972963
EHG	CHST2	3	142838173	142841800	protein_coding	1.434416
EHG	CIDEC	3	9908398	9921938	protein_coding	4.793511
EHG	CISH	3	50643921	50649262	protein_coding	1.062909
EHG	CLASP2	3	33537737	33759848	protein_coding	0.916024
EHG	CLCN2	3	184063973	184079439	protein_coding	5.009852
EHG	CLDN1	3	190023490	190040264	protein_coding	2.194829
EHG	CLDN11	3	170136653	170578169	protein_coding	12.490472
EHG	CLDN16	3	190040330	190129932	protein_coding	2.194829
EHG	CLDN18	3	137717577	137752494	protein_coding	0.970448
EHG	CLDND1	3	98216756	98241910	protein_coding	1.190351
EHG	CLEC3B	3	45043040	45077563	protein_coding	1.770321
EHG	CLRN1	3	150643950	150690786	protein_coding	1.362895
EHG	CLSTN2	3	139654027	140296239	protein_coding	9.41703
EHG	CMC1	3	28283075	28366633	protein_coding	0.570157
EHG	CMSS1	3	99536678	99897447	protein_coding	1.483274
EHG	CMTM6	3	32522804	32544900	protein_coding	5.469539
EHG	CMTM7	3	32433163	32524559	protein_coding	5.469539
EHG	CMTM8	3	32280171	32411817	protein_coding	2.797067
EHG	CNBP	3	128888327	128902765	protein_coding	14.904311
EHG	CNOT10	3	32726637	32815367	protein_coding	1.298131
EHG	CNTN3	3	74311719	74570291	protein_coding	0.934569
EHG	CNTN4	3	2140497	3099645	protein_coding	2.38068
EHG	CNTN4-AS2	3	2152093	2185925	lincRNA	2.38068
EHG	CNTN6	3	1134260	1445901	protein_coding	2.120072
EHG	COL6A5	3	130064359	130203688	protein_coding	5.140858
EHG	COL6A6	3	130279178	130396999	protein_coding	4.307945
EHG	COL7A1	3	48601506	48632700	protein_coding	3.376884
EHG	COL8A1	3	99357319	99518070	protein_coding	0.847646
EHG	COLQ	3	15491640	15563258	protein_coding	8.256592
EHG	COMMD2	3	149456257	149470286	protein_coding	2.448668
EHG	COPB2	3	139074442	139108574	protein_coding	1.230062
EHG	COPG1	3	128968449	128996614	protein_coding	11.720576
EHG	COX17	3	119373360	119396301	protein_coding	1.466522
EHG	CP	3	148880197	148939842	protein_coding	3.924535
EHG	CPA3	3	148583043	148614983	protein_coding	1.018371
EHG	CPB1	3	148508889	148577974	protein_coding	2.992254
EHG	CPN2	3	194060494	194072057	protein_coding	0.892708
EHG	CPNE4	3	131252399	132004254	protein_coding	5.705711
EHG	CPNE9	3	9745491	9771592	protein_coding	2.513272
EHG	CPOX	3	98239976	98312567	protein_coding	1.190351
EHG	CRBN	3	3190676	3221394	protein_coding	0.854949
EHG	CRELD1	3	9975506	9987097	protein_coding	4.793511
EHG	CRTAP	3	33155471	33189265	protein_coding	1.807339
EHG	CRYBG3	3	97595819	97663810	protein_coding	0.657597
EHG	CRYGS	3	186256230	186264491	protein_coding	1.093294
EHG	CSPG5	3	47603729	47622282	protein_coding	0.620874
EHG	CSRNP1	3	39183346	39196053	protein_coding	5.104948
EHG	CSTA	3	122044091	122060819	protein_coding	3.981159
EHG	CTDSPL	3	37903451	38025960	protein_coding	3.031861
EHG	CTNNB1	3	41236328	41301587	protein_coding	1.355394
EHG	CX3CR1	3	39304985	39323226	protein_coding	5.084787
EHG	CXCR6	3	45982425	45989845	protein_coding	1.761635
EHG	CYB561D2	3	50388126	50395891	protein_coding	0.681315
EHG	CYP8B1	3	42897497	42917633	protein_coding	2.257215
EHG	DAG1	3	49506146	49573048	protein_coding	8.881111
EHG	DALRD3	3	49052921	49059726	protein_coding	13.966217
EHG	DAZL	3	16628299	16711813	protein_coding	2.68981
EHG	DBR1	3	137879854	137893791	protein_coding	1.542135
EHG	DCBLD2	3	98514785	98620533	protein_coding	3.073237
EHG	DCLK3	3	36753913	36781352	protein_coding	0.92178
EHG	DCP1A	3	53317447	53381654	protein_coding	3.749784
EHG	DCUN1D1	3	182655862	182703741	protein_coding	16.593103
EHG	DENND6A	3	57611184	57678816	protein_coding	1.73746
EHG	DGKG	3	185823457	186080026	protein_coding	2.392158
EHG	DHX30	3	47844399	47891685	protein_coding	2.598535
EHG	DHX36	3	153990335	154042286	protein_coding	10.263096
EHG	DIRC2	3	122513642	122599986	protein_coding	2.22188
EHG	DLEC1	3	38080696	38165516	protein_coding	0.716537
EHG	DLG1	3	196769431	197026171	protein_coding	1.831768
EHG	DNAH1	3	52350335	52434507	protein_coding	4.343244
EHG	DNAH12	3	57327727	57530071	protein_coding	3.028636
EHG	DNAJB11	3	186285192	186315061	protein_coding	1.222332
EHG	DNAJB8	3	128181282	128186091	protein_coding	8.218915
EHG	DNAJC13	3	132136370	132257876	protein_coding	3.723235
EHG	DNAJC19	3	180701497	180707562	protein_coding	3.680777
EHG	DNASE1L3	3	58177984	58200424	protein_coding	2.222719
EHG	DOCK3	3	50712672	51421629	protein_coding	4.009607
EHG	DPH3	3	16299485	16306479	protein_coding	1.599977
EHG	DPPA2	3	109012635	109035364	protein_coding	0.301893
EHG	DPPA4	3	109044988	109056419	protein_coding	1.15619
EHG	DRD3	3	113847499	113918254	protein_coding	1.386759
EHG	DTX3L	3	122283085	122294050	protein_coding	2.197876
EHG	DUSP7	3	52082935	52090566	protein_coding	2.916909
EHG	DVL3	3	183873176	183891398	protein_coding	2.891732
EHG	DYNC1LI1	3	32567463	32612366	protein_coding	1.101571
EHG	DZIP1L	3	137780832	137834660	protein_coding	1.542135
EHG	DZIP3	3	108308529	108413693	protein_coding	1.455841
EHG	EAF1	3	15468862	15484120	protein_coding	6.212151
EHG	EAF2	3	121554030	121605373	protein_coding	1.499462
EHG	EBLN2	3	73110810	73112488	protein_coding	0.459583
EHG	ECE2	3	183967438	184010819	protein_coding	1.791193
EHG	ECT2	3	172468472	172539264	protein_coding	1.851864
EHG	EDEM1	3	5229331	5261642	protein_coding	0.223508
