GeneID	entrezID	ensemblID	Chrom	Start	End	Biotype
MIR26B	407017	ENSG00000199121	2	219267369	219267445	miRNA
VIL1	7429	ENSG00000127831	2	219283815	219318018	protein_coding
USP37	57695	ENSG00000135913	2	219314974	219433084	protein_coding
PLCD4	84812	ENSG00000115556	2	219472488	219501907	protein_coding
ZNF142	7701	ENSG00000115568	2	219502639	219524378	protein_coding
BCS1L	617	ENSG00000074582	2	219523487	219528166	protein_coding
RNF25	64320	ENSG00000163481	2	219528587	219537134	protein_coding
STK36	27148	ENSG00000163482	2	219536749	219567439	protein_coding
TTLL4	9654	ENSG00000135912	2	219575568	219620139	protein_coding
CYP27A1	1593	ENSG00000135929	2	219646472	219680016	protein_coding
PRKAG3	53632	ENSG00000115592	2	219687106	219696809	protein_coding
WNT6	7475	ENSG00000115596	2	219724544	219738955	protein_coding
WNT10A	80326	ENSG00000135925	2	219745085	219764303	protein_coding
CDK5R2	8941	ENSG00000171450	2	219824377	219826876	protein_coding
LINC00608	151300	ENSG00000236445	2	219840321	219844382	lincRNA
FEV	54738	ENSG00000163497	2	219845809	219850379	protein_coding
CRYBA2	1412	ENSG00000163499	2	219854911	219858143	protein_coding
MIR375	494324	ENSG00000198973	2	219866362	219866431	miRNA
IHH	3549	ENSG00000163501	2	219919142	219925189	protein_coding
MIR3131	100422957	ENSG00000264755	2	219923410	219923472	miRNA
NHEJ1	79840	ENSG00000187736	2	219940039	220025587	protein_coding
SLC23A3	151295	ENSG00000213901	2	219940051	220035549	protein_coding
CNPPD1	27013	ENSG00000115649	2	220036619	220042828	protein_coding
ZFAND2B	130617	ENSG00000158552	2	220059959	220074373	protein_coding
ABCB6	10058	ENSG00000115657	2	220074490	220083712	protein_coding
ATG9A	79065	ENSG00000198925	2	220074494	220094439	protein_coding
ANKZF1	55139	ENSG00000163516	2	220094479	220101391	protein_coding
GLB1L	79411	ENSG00000163521	2	220101328	220110200	protein_coding
STK16	8576	ENSG00000115661	2	220110177	220115059	protein_coding
TUBA4A	7277	ENSG00000127824	2	220114433	220142892	protein_coding
DNAJB2	3300	ENSG00000135924	2	220143989	220151622	protein_coding
PTPRN	5798	ENSG00000054356	2	220154345	220174370	protein_coding
MIR153-1	406944	ENSG00000207647	2	220158833	220158922	miRNA
RESP18	389075	ENSG00000182698	2	220192131	220197899	protein_coding
DNPEP	23549	ENSG00000123992	2	220238268	220264744	protein_coding
DES	1674	ENSG00000175084	2	220283099	220291461	protein_coding
SPEG	10290	ENSG00000072195	2	220299568	220363009	protein_coding
GMPPA	29926	ENSG00000144591	2	220363589	220371710	protein_coding
ASIC4	55515	ENSG00000072182	2	220378892	220403494	protein_coding
CHPF	79586	ENSG00000123989	2	220403669	220408509	protein_coding
TMEM198	130612	ENSG00000188760	2	220408385	220415317	protein_coding
MIR3132	100423039	ENSG00000265252	2	220413795	220413869	miRNA
OBSL1	23363	ENSG00000124006	2	220415451	220436581	protein_coding
INHA	3623	ENSG00000123999	2	220433884	220440435	protein_coding
STK11IP	114790	ENSG00000144589	2	220462582	220481173	protein_coding
SLC4A3	6508	ENSG00000114923	2	220492049	220506702	protein_coding
MIR4268	100422959	ENSG00000266518	2	220771223	220771286	miRNA
EPHA4	2043	ENSG00000116106	2	222282747	222438922	protein_coding
PAX3	5077	ENSG00000135903	2	223064607	223163715	protein_coding
CCDC140	151278	ENSG00000163081	2	223162866	223169936	protein_coding
SGPP2	130367	ENSG00000163082	2	223289236	223425667	protein_coding
FARSB	10056	ENSG00000116120	2	223435255	223521056	protein_coding
MOGAT1	116255	ENSG00000124003	2	223536505	223574649	protein_coding
ACSL3	2181	ENSG00000123983	2	223725652	223809357	protein_coding
KCNE4	23704	ENSG00000152049	2	223916532	224063117	protein_coding
SCG2	7857	ENSG00000171951	2	224461658	224467221	protein_coding
AP1S3	130340	ENSG00000152056	2	224616403	224702744	protein_coding
WDFY1	57590	ENSG00000085449	2	224720433	224810104	protein_coding
MRPL44	65080	ENSG00000135900	2	224822121	224832431	protein_coding
SERPINE2	5270	ENSG00000135919	2	224839829	224904036	protein_coding
FAM124B	79843	ENSG00000124019	2	225243415	225266802	protein_coding
CUL3	8452	ENSG00000036257	2	225334867	225450110	protein_coding
DOCK10	55619	ENSG00000135905	2	225629807	225907162	protein_coding
MIR4439	100616207	ENSG00000263828	2	225875178	225875257	miRNA
NYAP2	57624	ENSG00000144460	2	226265364	226518734	protein_coding
MIR5702	100847053	ENSG00000263363	2	227523426	227523509	miRNA
IRS1	3667	ENSG00000169047	2	227596033	227664475	protein_coding
RHBDD1	84236	ENSG00000144468	2	227700297	227863931	protein_coding
COL4A4	1286	ENSG00000081052	2	227867427	228028829	protein_coding
COL4A3	1285	ENSG00000169031	2	228029281	228179508	protein_coding
MFF	56947	ENSG00000168958	2	228189867	228222550	protein_coding
TM4SF20	79853	ENSG00000168955	2	228226872	228246711	protein_coding
MIR5703	100847081	ENSG00000266382	2	228336848	228336903	miRNA
AGFG1	3267	ENSG00000173744	2	228336868	228425930	protein_coding
C2orf83	56918	ENSG00000042304	2	228474806	228498036	protein_coding
SLC19A3	80704	ENSG00000135917	2	228549926	228582728	protein_coding
CCL20	6364	ENSG00000115009	2	228678558	228682272	protein_coding
DAW1	164781	ENSG00000123977	2	228735770	228789060	protein_coding
SPHKAP	80309	ENSG00000153820	2	228844666	229046361	protein_coding
PID1	55022	ENSG00000153823	2	229715242	230136001	protein_coding
DNER	92737	ENSG00000187957	2	230222345	230579274	protein_coding
TRIP12	9320	ENSG00000153827	2	230628554	230787955	protein_coding
FBXO36	130888	ENSG00000153832	2	230787018	230877825	protein_coding
SLC16A14	151473	ENSG00000163053	2	230899698	230933715	protein_coding
SP110	3431	ENSG00000135899	2	231032009	231090444	protein_coding
SP140	11262	ENSG00000079263	2	231067826	231223762	protein_coding
SP140L	93349	ENSG00000185404	2	231191899	231268447	protein_coding
SP100	6672	ENSG00000067066	2	231280657	231408805	protein_coding
CAB39	51719	ENSG00000135932	2	231577560	231685790	protein_coding
ITM2C	81618	ENSG00000135916	2	231729354	231743963	protein_coding
GPR55	9290	ENSG00000135898	2	231772033	231825781	protein_coding
SPATA3-AS1	348761	ENSG00000238062	2	231849083	231860747	lincRNA
SPATA3	130560	ENSG00000173699	2	231860836	231889770	protein_coding
C2orf72	257407	ENSG00000204128	2	231902205	231914434	protein_coding
PSMD1	5707	ENSG00000173692	2	231921578	232037541	protein_coding
HTR2B	3357	ENSG00000135914	2	231972944	231989832	protein_coding
ARMC9	80210	ENSG00000135931	2	232063260	232239548	protein_coding
MIR4777	100616317	ENSG00000263641	2	232227419	232227504	miRNA
B3GNT7	93010	ENSG00000156966	2	232260254	232265875	protein_coding
NCL	4691	ENSG00000115053	2	232318242	232348352	protein_coding
SNORA75	654321	ENSG00000206885	2	232320511	232320647	snoRNA
SNORD20	6082	ENSG00000207280	2	232321155	232321234	snoRNA
SNORD82	25826	ENSG00000202400	2	232325082	232325151	snoRNA
NMUR1	10316	ENSG00000171596	2	232387871	232395206	protein_coding
PTMA	5757	ENSG00000187514	2	232571605	232578251	protein_coding
PDE6D	5147	ENSG00000156973	2	232597135	232650982	protein_coding
COPS7B	64708	ENSG00000144524	2	232646381	232673963	protein_coding
MIR1471	100302126	ENSG00000222246	2	232756952	232757008	miRNA
NPPC	4880	ENSG00000163273	2	232786530	232791113	protein_coding
DIS3L2	129563	ENSG00000144535	2	232825955	233209060	protein_coding
MIR562	693147	ENSG00000207626	2	233037363	233037457	miRNA
ALPP	250	ENSG00000163283	2	233243244	233247599	protein_coding
ALPI	248	ENSG00000163295	2	233320833	233324742	protein_coding
ECEL1	9427	ENSG00000171551	2	233344537	233352538	protein_coding
PRSS56	646960	ENSG00000237412	2	233385173	233390422	protein_coding
CHRND	1144	ENSG00000135902	2	233390703	233401377	protein_coding
CHRNG	1146	ENSG00000196811	2	233404437	233411113	protein_coding
TIGD1	200765	ENSG00000221944	2	233412779	233415226	protein_coding
EIF4E2	9470	ENSG00000135930	2	233414762	233448354	protein_coding
MIR5001	100847037	ENSG00000266620	2	233415184	233415283	miRNA
EFHD1	80303	ENSG00000115468	2	233470767	233547491	protein_coding
GIGYF2	26058	ENSG00000204120	2	233562009	233725285	protein_coding
KCNJ13	3769	ENSG00000115474	2	233631174	233641278	protein_coding
NGEF	25791	ENSG00000066248	2	233743396	233877982	protein_coding
NEU2	4759	ENSG00000115488	2	233897382	233899767	protein_coding
INPP5D	3635	ENSG00000168918	2	233924677	234116549	protein_coding
ATG16L1	55054	ENSG00000085978	2	234118697	234204320	protein_coding
SCARNA5	677775	ENSG00000252010	2	234184373	234184648	snoRNA
SCARNA6	677772	ENSG00000251791	2	234197322	234197586	snoRNA
SAG	6295	ENSG00000130561	2	234216462	234255701	protein_coding
DGKD	8527	ENSG00000077044	2	234263153	234380750	protein_coding
USP40	55230	ENSG00000085982	2	234384166	234475428	protein_coding
UGT1A8	54576	ENSG00000241635	2	234526291	234681956	protein_coding
UGT1A10	54575	ENSG00000242515	2	234545100	234681951	protein_coding
UGT1A9	54600	ENSG00000241119	2	234580499	234681946	protein_coding
UGT1A7	54577	ENSG00000244122	2	234590584	234681945	protein_coding
UGT1A6	54578	ENSG00000167165	2	234600253	234681946	protein_coding
UGT1A5	54579	ENSG00000240224	2	234621638	234681945	protein_coding
UGT1A4	54657	ENSG00000244474	2	234627424	234681945	protein_coding
UGT1A3	54659	ENSG00000243135	2	234637754	234681945	protein_coding
UGT1A1	54658	ENSG00000242366	2	234668894	234681945	protein_coding
MROH2A	339766	ENSG00000185038	2	234684370	234742069	protein_coding
HJURP	55355	ENSG00000123485	2	234742062	234763212	protein_coding
TRPM8	79054	ENSG00000144481	2	234826043	234928166	protein_coding
SPP2	6694	ENSG00000072080	2	234959323	234985778	protein_coding
ARL4C	10123	ENSG00000188042	2	235401685	235405697	protein_coding
SH3BP4	23677	ENSG00000130147	2	235860617	235964358	protein_coding
AGAP1	116987	ENSG00000157985	2	236402733	237040444	protein_coding
GBX2	2637	ENSG00000168505	2	237073879	237077012	protein_coding
ASB18	401036	ENSG00000182177	2	237102095	237173052	protein_coding
IQCA1	79781	ENSG00000132321	2	237232794	237416185	protein_coding
ACKR3	57007	ENSG00000144476	2	237476430	237491001	protein_coding
COPS8	10920	ENSG00000198612	2	237993955	238009109	protein_coding
COL6A3	1293	ENSG00000163359	2	238232646	238323018	protein_coding
MLPH	79083	ENSG00000115648	2	238394071	238463961	protein_coding
PRLH	51052	ENSG00000071677	2	238475217	238475818	protein_coding
RAB17	64284	ENSG00000124839	2	238482965	238510257	protein_coding
LRRFIP1	9208	ENSG00000124831	2	238536219	238722325	protein_coding
RBM44	375316	ENSG00000177483	2	238707032	238751451	protein_coding
RAMP1	10267	ENSG00000132329	2	238767536	238820756	protein_coding
UBE2F	140739	ENSG00000184182	2	238875469	238951236	protein_coding
SCLY	51540	ENSG00000132330	2	238969530	239008054	protein_coding
ESPNL	339768	ENSG00000144488	2	239008798	239041928	protein_coding
KLHL30	377007	ENSG00000168427	2	239047363	239061588	protein_coding
ILKAP	80895	ENSG00000132323	2	239079042	239112370	protein_coding
HES6	55502	ENSG00000144485	2	239146908	239149303	protein_coding
PER2	8864	ENSG00000132326	2	239152679	239198743	protein_coding
TRAF3IP1	26146	ENSG00000204104	2	239229082	239309541	protein_coding
ASB1	51665	ENSG00000065802	2	239335383	239360891	protein_coding
LINC01107	151171	ENSG00000225493	2	239419331	239463695	lincRNA
TWIST2	117581	ENSG00000233608	2	239756673	239795893	protein_coding
HDAC4	9759	ENSG00000068024	2	239969864	240323348	protein_coding
MIR4440	100616397	ENSG00000266109	2	239990513	239990610	miRNA
MIR4441	100616493	ENSG00000264810	2	240007523	240007622	miRNA
MIR4269	100423043	ENSG00000265215	2	240227157	240227240	miRNA
MIR2467	100616360	ENSG00000264292	2	240273419	240273499	miRNA
NDUFA10	4705	ENSG00000130414	2	240831867	240964819	protein_coding
MIR4786	100616417	ENSG00000264279	2	240882432	240882511	miRNA
OR6B2	389090	ENSG00000182083	2	240968841	240969906	protein_coding
PRR21	643905	ENSG00000221961	2	240981230	240982399	protein_coding
OR6B3	150681	ENSG00000178586	2	240984494	240985489	protein_coding
OTOS	150677	ENSG00000178602	2	241078446	241083979	protein_coding
GPC1	2817	ENSG00000063660	2	241375088	241407493	protein_coding
MIR149	406941	ENSG00000207611	2	241395418	241395506	miRNA
ANKMY1	51281	ENSG00000144504	2	241418839	241508626	protein_coding
DUSP28	285193	ENSG00000188542	2	241499471	241503431	protein_coding
RNPEPL1	57140	ENSG00000142327	2	241505221	241520789	protein_coding
CAPN10	11132	ENSG00000142330	2	241526133	241557122	protein_coding
GPR35	2859	ENSG00000178623	2	241544848	241570676	protein_coding
AQP12B	653437	ENSG00000185176	2	241615835	241622323	protein_coding
AQP12A	375318	ENSG00000184945	2	241631262	241637900	protein_coding
KIF1A	547	ENSG00000130294	2	241653181	241759725	protein_coding
AGXT	189	ENSG00000172482	2	241807896	241819919	protein_coding
C2orf54	79919	ENSG00000172478	2	241825465	241836306	protein_coding
SNED1	25992	ENSG00000162804	2	241938255	242034983	protein_coding
PASK	23178	ENSG00000115687	2	242045514	242089679	protein_coding
PPP1R7	5510	ENSG00000115685	2	242088991	242123067	protein_coding
ANO7	50636	ENSG00000146205	2	242127924	242164792	protein_coding
HDLBP	3069	ENSG00000115677	2	242166679	242256476	protein_coding
SEPT2	4735	ENSG00000168385	2	242254515	242293442	protein_coding
FARP2	9855	ENSG00000006607	2	242295658	242434256	protein_coding
MIR3133	100422942	ENSG00000263752	2	242417320	242417397	miRNA
STK25	10494	ENSG00000115694	2	242432089	242449145	protein_coding
BOK	666	ENSG00000176720	2	242498136	242513546	protein_coding
THAP4	51078	ENSG00000176946	2	242523820	242576864	protein_coding
ATG4B	23192	ENSG00000168397	2	242576628	242613272	protein_coding
DTYMK	1841	ENSG00000168393	2	242615157	242626406	protein_coding
ING5	84289	ENSG00000168395	2	242641450	242668893	protein_coding
D2HGDH	728294	ENSG00000180902	2	242673994	242708231	protein_coding
GAL3ST2	64090	ENSG00000154252	2	242716240	242743623	protein_coding
NEU4	129807	ENSG00000204099	2	242749920	242758739	protein_coding
PDCD1	5133	ENSG00000188389	2	242792033	242801060	protein_coding
CHL1	10752	ENSG00000134121	3	238279	451090	protein_coding
CNTN6	27255	ENSG00000134115	3	1134260	1445901	protein_coding
CNTN4	152330	ENSG00000144619	3	2140497	3099645	protein_coding
CNTN4-AS2	100873976	ENSG00000227588	3	2152093	2185925	lincRNA
IL5RA	3568	ENSG00000091181	3	3111233	3168297	protein_coding
TRNT1	51095	ENSG00000072756	3	3168600	3192563	protein_coding
CRBN	51185	ENSG00000113851	3	3190676	3221394	protein_coding
SUMF1	285362	ENSG00000144455	3	3742498	4508965	protein_coding
LRRN1	57633	ENSG00000175928	3	3841121	3889387	protein_coding
SETMAR	6419	ENSG00000170364	3	4344988	4359251	protein_coding
ITPR1	3708	ENSG00000150995	3	4535032	4889524	protein_coding
EGOT	100126791	ENSG00000235947	3	4790876	4793274	lincRNA
BHLHE40	8553	ENSG00000134107	3	5020801	5027008	protein_coding
ARL8B	55207	ENSG00000134108	3	5163905	5222596	protein_coding
EDEM1	9695	ENSG00000134109	3	5229331	5261642	protein_coding
MIR4790	100616334	ENSG00000265180	3	5291862	5291940	miRNA
GRM7-AS3	101927347	ENSG00000226258	3	6673376	6847136	lincRNA
GRM7	2917	ENSG00000196277	3	6811688	7783215	protein_coding
LMCD1	29995	ENSG00000071282	3	8543393	8609805	protein_coding
LINC00312	29931	ENSG00000237697	3	8613468	8615561	lincRNA
SSUH2	51066	ENSG00000125046	3	8661086	8786726	protein_coding
CAV3	859	ENSG00000182533	3	8775486	8883492	protein_coding
OXTR	5021	ENSG00000180914	3	8792094	8811314	protein_coding
RAD18	56852	ENSG00000070950	3	8817088	9005457	protein_coding
SRGAP3	9901	ENSG00000196220	3	9022275	9404737	protein_coding
THUMPD3	25917	ENSG00000134077	3	9404526	9428475	protein_coding
SETD5	55209	ENSG00000168137	3	9439299	9520924	protein_coding
LHFPL4	375323	ENSG00000156959	3	9543481	9595486	protein_coding
MTMR14	64419	ENSG00000163719	3	9691117	9744077	protein_coding
CPNE9	151835	ENSG00000144550	3	9745491	9771592	protein_coding
BRPF1	7862	ENSG00000156983	3	9773413	9789702	protein_coding
OGG1	4968	ENSG00000114026	3	9791628	9829903	protein_coding
CAMK1	8536	ENSG00000134072	3	9799026	9811676	protein_coding
TADA3	10474	ENSG00000171148	3	9821544	9834695	protein_coding
ARPC4	10093	ENSG00000241553	3	9834179	9849410	protein_coding
ARPC4-TTLL3	100526693	ENSG00000250151	3	9834766	9877085	protein_coding
TTLL3	26140	ENSG00000214021	3	9849770	9896822	protein_coding
RPUSD3	285367	ENSG00000156990	3	9879533	9886286	protein_coding
CIDEC	63924	ENSG00000187288	3	9908398	9921938	protein_coding
JAGN1	84522	ENSG00000171135	3	9932238	9936033	protein_coding
IL17RE	132014	ENSG00000163701	3	9944296	9958086	protein_coding
IL17RC	84818	ENSG00000163702	3	9958758	9975314	protein_coding
CRELD1	78987	ENSG00000163703	3	9975506	9987097	protein_coding
PRRT3	285368	ENSG00000163704	3	9987226	9994078	protein_coding
EMC3	55831	ENSG00000125037	3	10004221	10052800	protein_coding
FANCD2	2177	ENSG00000144554	3	10068098	10143614	protein_coding
FANCD2OS	115795	ENSG00000163705	3	10123001	10149915	protein_coding
BRK1	55845	ENSG00000254999	3	10157276	10168874	protein_coding
VHL	7428	ENSG00000134086	3	10182692	10193904	protein_coding
IRAK2	3656	ENSG00000134070	3	10206549	10285427	protein_coding
TATDN2	9797	ENSG00000157014	3	10289707	10322902	protein_coding
GHRL	51738	ENSG00000157017	3	10327359	10334631	protein_coding
SEC13	6396	ENSG00000157020	3	10334815	10362862	protein_coding
ATP2B2	491	ENSG00000157087	3	10365707	10749716	protein_coding
MIR378B	100422933	ENSG00000264534	3	10371913	10371969	miRNA
MIR885	100126334	ENSG00000216135	3	10436173	10436246	miRNA
LINC00606	285370	ENSG00000226567	3	10801169	10805877	lincRNA
SLC6A11	6538	ENSG00000132164	3	10857885	10982419	protein_coding
SLC6A1	6529	ENSG00000157103	3	11034410	11080933	protein_coding
HRH1	3269	ENSG00000196639	3	11178779	11305243	protein_coding
ATG7	10533	ENSG00000197548	3	11313995	11599139	protein_coding
VGLL4	9686	ENSG00000144560	3	11597544	11762220	protein_coding
TAMM41	132001	ENSG00000144559	3	11831916	11888393	protein_coding
TIMP4	7079	ENSG00000157150	3	12194551	12200851	protein_coding
PPARG	5468	ENSG00000132170	3	12328867	12475855	protein_coding
TSEN2	80746	ENSG00000154743	3	12525931	12581122	protein_coding
MKRN2	23609	ENSG00000075975	3	12598513	12625212	protein_coding
RAF1	5894	ENSG00000132155	3	12625100	12705725	protein_coding
TMEM40	55287	ENSG00000088726	3	12775024	12810956	protein_coding
CAND2	23066	ENSG00000144712	3	12837971	12913415	protein_coding
RPL32	6161	ENSG00000144713	3	12875984	12883087	protein_coding
SNORA7A	619563	ENSG00000207496	3	12881811	12881949	snoRNA
IQSEC1	9922	ENSG00000144711	3	12938719	13114617	protein_coding
NUP210	23225	ENSG00000132182	3	13357737	13461809	protein_coding
HDAC11	79885	ENSG00000163517	3	13521224	13547916	protein_coding
FBLN2	2199	ENSG00000163520	3	13573824	13679922	protein_coding
